Date,incident number,Incident type,Address,City,State,ZIP Code,County,Latitude,Longitude,Destroyed,Major,Minor,Affected,Injured,Hospitalized,Deceased,Adults,Children,Families,Assistance,Verified,Dispatched,Volunteers identified,On scene,Off scene,Primary neighborhood,Secondary neighborhood 
2016-07-01,17-0011,Fire,1111 S Laflin St,Chicago,IL,60607,Cook,41.8677987,-87.6637452,0,2,1,0,1,1,0,4,4,2,2120,2016-07-02,2016-07-02,2016-07-02,2016-07-02,2016-07-02,"Little Italy, UIC","LITTLE ITALY, UIC"
2016-07-02,17-0014,No response needed,820 W Lawrence Ave,Chicago,IL,60640,Cook,41.9693883,-87.6509596,0,0,0,0,0,0,0,0,0,0,0,2016-07-02,,,,,Uptown,UPTOWN
2016-07-02,17-0015,Fire,2548 W Superior St,Chicago,IL,60612,Cook,41.8949668,-87.6912184,0,0,0,1,0,0,0,0,0,0,0,2016-07-02,2016-07-02,2016-07-02,2016-07-02,2016-07-02,West Town,"WICKER PARK,WEST TOWN"
2016-07-02,17-0018,Fire,340 W Diversey Pkwy,Chicago,IL,60657,Cook,41.9333372,-87.6389935,1,0,0,0,0,0,0,0,0,0,0,2016-07-02,2016-07-02,2016-07-02,2016-07-02,2016-07-02,Lake View,LAKE VIEW
2016-07-02,17-0019,No response needed,2145 E 93rd St,Chicago,IL,60617,Cook,41.7259443,-87.5712372,0,0,0,0,0,0,0,0,0,0,0,2016-07-02,,,,,Calumet Heights,"AVALON PARK,CALUMET HEIGHTS"
2016-07-02,17-0020,No response needed,139 E 118th St,Chicago,IL,60628,Cook,41.6796409,-87.618955,0,0,0,0,0,0,0,0,0,0,0,2016-07-02,,,,,West Pullman,WEST PULLMAN
2016-07-02,17-0021,Fire,821 E 49th St,Chicago,IL,60615,Cook,41.805442,-87.605352,0,0,0,1,0,0,0,1,1,1,100,2016-07-02,2016-07-02,2016-07-02,,2016-07-02,Kenwood,"KENWOOD,OAKLAND"
2016-07-02,17-0023,Fire,8427 S Green St,Chicago,IL,60620,Cook,41.740677,-87.644629,0,0,1,0,0,0,0,1,0,1,405,2016-07-03,2016-07-03,2016-07-03,2016-07-03,2016-07-03,Auburn Gresham,AUBURN GRESHAM
2016-07-02,17-0024,No response needed,6801 S Wood St,Chicago,IL,60636,Cook,41.770206,-87.6684949,0,0,0,0,0,0,0,0,0,0,0,2016-07-03,,,,,Englewood,ENGLEWOOD
2016-07-02,17-0025,No response needed,9350 S Ridgeland Ave,Chicago,IL,60617,Cook,41.724473,-87.581757,0,0,0,0,0,0,0,0,0,0,0,2016-07-03,,,,,Calumet Heights,"AVALON PARK,CALUMET HEIGHTS"
2016-07-03,17-0026,Fire,634 N Springfield Ave,Chicago,IL,60624,Cook,41.892769,-87.723894,0,0,0,2,0,0,0,5,0,2,250,2016-07-03,2016-07-03,2016-07-03,,2016-07-03,Humboldt Park,HUMBOLDT PARK
2016-07-03,17-0030,Fire,5010 W Lawrence Ave,Chicago,IL,60630,Cook,41.9681766,-87.7531597,0,0,0,0,0,0,0,0,0,0,0,2016-07-03,2016-07-03,2016-07-03,2016-07-03,2016-07-03,Jefferson Park,JEFFERSON PARK
2016-07-04,17-0036,No response needed,3121 N Kilpatrick Ave,Chicago,IL,60641,Cook,41.9377039,-87.74402,0,0,0,0,0,0,0,0,0,0,0,2016-07-04,,,,,Belmont Cragin,"BELMONT CRAGIN,HERMOSA"
2016-07-04,17-0041,Fire,5313 W Berenice Ave,Chicago,IL,60641,Cook,41.9505072,-87.7601831,0,1,0,0,0,0,0,2,2,1,500,2016-07-04,2016-07-04,2016-07-04,2016-07-05,2016-07-05,Portage Park,PORTAGE PARK
2016-07-04,17-0042,No response needed,7831 S Exchange Ave,Chicago,IL,60649,Cook,41.7531021,-87.5535398,0,0,0,0,0,0,0,0,0,0,0,2016-07-05,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2016-07-05,17-0048,Fire,3420 W 62nd Pl,Chicago,IL,60629,Cook,41.7800349,-87.7089071,0,1,0,0,0,0,0,3,0,1,530,2016-07-05,2016-07-05,2016-07-05,2016-07-05,2016-07-05,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2016-07-05,17-0052,No response needed,2131 N Keystone Ave,Chicago,IL,60639,Cook,41.919947,-87.727502,0,0,0,0,0,0,0,0,0,0,0,2016-07-05,,,,,Hermosa,"BELMONT CRAIGIN,HERMOSA"
2016-07-05,17-0059,Fire,6800 W Raven St,Chicago,IL,60631,Cook,41.993143,-87.79852,0,0,0,1,0,0,0,1,1,1,100,2016-07-05,2016-07-05,2016-07-05,,2016-07-06,Norwood Park,NORWOOD PARK
2016-07-06,17-0062,No response needed,5348 S Wabash Ave,Chicago,IL,60615,Cook,41.796694,-87.624518,0,0,0,0,0,0,0,0,0,0,0,2016-07-06,,,,,Washington Park,WASHINGTON PARK
2016-07-06,17-0064,Fire,7709 S Eggleston Ave,Chicago,IL,60620,Cook,41.754085,-87.635227,0,1,0,1,0,0,0,2,2,1,818,2016-07-06,2016-07-06,2016-07-06,2016-07-06,2016-07-06,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2016-07-06,17-0067,Fire,8408 S Paxton Ave,Chicago,IL,60617,Cook,41.742274,-87.571299,0,1,0,0,0,0,0,0,0,0,0,2016-07-06,2016-07-06,2016-07-06,2016-07-06,2016-07-06,South Chicago,SOUTH CHICAGO
2016-07-06,17-0069,No response needed,1006 W Ainslie St,Chicago,IL,60640,Cook,41.9717681,-87.6552951,0,0,0,0,0,0,0,0,0,0,0,2016-07-06,,,,,Uptown,UPTOWN
2016-07-06,17-0071,Fire,1232 S St Louis Ave,Chicago,IL,60623,Cook,41.8652835,-87.7129525,0,3,3,0,1,1,0,9,4,5,2760,2016-07-07,2016-07-07,2016-07-07,2016-07-07,2016-07-07,North Lawndale,NORTH LAWNDALE
2016-07-06,17-0072,Fire,9124 S Aberdeen St,Chicago,IL,60620,Cook,41.727876,-87.651026,0,1,0,0,0,0,0,3,0,1,375,2016-07-07,2016-07-07,2016-07-07,2016-07-07,2016-07-07,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-07,17-0076,Fire,2335 N Latrobe Ave,Chicago,IL,60639,Cook,41.923315,-87.7570784,0,0,0,0,0,0,0,0,0,0,0,2016-07-07,2016-07-07,2016-07-07,2016-07-07,2016-07-07,Belmont Cragin,"BELMONT CRAGIN,HERMOSA"
2016-07-07,17-0077,Not eligible for services,1528 N Lawler Ave,Chicago,IL,60651,Cook,41.90864,-87.752577,0,0,0,0,0,0,0,0,0,0,0,,,,,,Austin,AUSTIN
2016-07-07,17-0078,Fire,249 W 91st St,Chicago,IL,60620,Cook,41.7288588,-87.6300914,0,1,0,0,0,0,0,2,5,2,1715,2016-07-08,2016-07-08,2016-07-08,,,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-08,17-0079,No response needed,6003 W Cullom Ave,Chicago,IL,60634,Cook,41.9585086,-87.7770507,0,0,0,0,0,0,0,0,0,0,0,2016-07-08,,,,,Portage Park,PORTAGE PARK
2016-07-08,17-0080,Fire,6558 S Laflin St,Chicago,IL,60636,Cook,41.774159,-87.661983,1,3,0,0,0,0,0,10,7,5,5345,2016-07-08,2016-07-08,2016-07-08,2016-07-08,2016-07-08,Englewood,ENGLEWOOD
2016-07-08,17-0081,Fire,3512 W 12th Pl,Chicago,IL,60623,Cook,41.865462,-87.713472,3,0,2,0,0,0,0,8,4,5,2760,2016-07-08,2016-07-08,2016-07-08,2016-07-08,2016-07-08,North Lawndale,NORTH LAWNDALE
2016-07-08,17-0082,Fire,518 N Drake Ave,Chicago,IL,60624,Cook,41.8908457,-87.7152514,0,1,0,0,0,0,0,3,0,1,795,2016-07-08,2016-07-08,2016-07-08,2016-07-08,2016-07-08,Humboldt Park,HUMBOLDT PARK
2016-07-08,17-0084,Fire,11420 S Eggleston Ave,Chicago,IL,60628,Cook,41.6862617,-87.6340115,0,0,1,0,0,0,0,0,0,0,0,2016-07-08,2016-07-08,2016-07-08,2016-07-09,2016-07-09,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-10,17-0090,Fire,4258 N Marmora Ave,Chicago,IL,60634,Cook,41.958426,-87.774851,0,0,2,0,0,0,0,5,0,2,605,2016-07-10,2016-07-10,2016-07-10,,2016-07-10,Portage Park,PORTAGE PARK
2016-07-10,17-0094,Fire,6345 S Throop St,Chicago,IL,60636,Cook,41.7782966,-87.6566764,0,0,0,0,0,0,0,0,0,0,0,2016-07-10,2016-07-10,2016-07-10,,,Englewood,ENGLEWOOD
2016-07-10,17-0099,Fire,8149 S Vernon Ave,Chicago,IL,60619,Cook,41.7460353,-87.6133032,0,0,0,0,0,0,0,0,0,0,0,2016-07-11,2016-07-11,2016-07-11,2016-07-11,2016-07-11,Chatham,"CHATHAM,BURNSIDE"
2016-07-10,17-0103,Fire,6536 S Champlain Ave,Chicago,IL,60637,Cook,41.775588,-87.609815,0,1,2,0,0,0,0,2,6,4,3150,2016-07-11,2016-07-11,2016-07-11,,2016-07-11,Woodlawn,WOODLAWN
2016-07-11,17-0106,No response needed,401 N Michigan Ave,Chicago,IL,60611,Cook,41.8889225,-87.6242685,0,0,0,0,0,0,0,0,0,0,0,2016-07-11,,,,,Magnificent Mile,STREETERVILLE
2016-07-11,17-0108,No response needed,5939 S Union Ave,Chicago,IL,60621,Cook,41.7858997,-87.6422879,0,0,0,0,0,0,0,0,0,0,0,2016-07-11,,,,,Englewood,ENGLEWOOD
2016-07-11,17-0109,Fire,10715 S Emerald Ave,Chicago,IL,60628,Cook,41.699123,-87.641028,0,1,0,0,0,0,0,0,0,0,0,2016-07-11,2016-07-11,2016-07-11,2016-07-11,2016-07-11,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-11,17-0111,No response needed,E 106th St & S Muskegon Ave,Chicago,IL,60617,Cook,41.7027687,-87.55489,0,0,0,0,0,0,0,0,0,0,0,,,,,,South Deering,SOUTHEAST SIDE
2016-07-11,17-0112,No response needed,6419 S Peoria St,Chicago,IL,60621,Cook,41.777294,-87.646803,0,0,0,0,0,0,0,0,0,0,0,,,,,,Englewood,ENGLEWOOD
2016-07-12,17-0114,Fire,9918 S Fairfield Ave,Chicago,IL,60655,Cook,41.712934,-87.690802,0,0,0,1,0,0,0,2,3,1,0,2016-07-12,2016-07-12,2016-07-12,2016-07-12,2016-07-12,Beverly,BEVERLY
2016-07-13,17-0118,Fire,1016 N Avers Ave,Chicago,IL,60651,Cook,41.8996333,-87.7228025,0,1,2,0,0,0,0,9,6,3,3275,2016-07-13,2016-07-13,2016-07-13,2016-07-13,2016-07-13,Humboldt Park,HUMBOLDT PARK
2016-07-13,17-0119,Fire,10527 S Wentworth Ave,Chicago,IL,60628,Cook,41.7026417,-87.627901,0,1,0,0,0,0,0,4,1,1,1185,2016-07-13,2016-07-13,2016-07-13,2016-07-13,2016-07-13,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-13,17-0121,Fire,7214 S South Chicago Ave,Chicago,IL,60619,Cook,41.7640497,-87.6031363,0,0,1,0,0,0,0,2,0,1,530,2016-07-13,2016-07-13,2016-07-13,2016-07-13,2016-07-13,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2016-07-13,17-0124,Fire,5045 W Fullerton Ave,Chicago,IL,60639,Cook,41.9237218,-87.7529186,0,0,1,0,0,0,0,2,0,1,250,2016-07-14,2016-07-14,2016-07-14,2016-07-14,2016-07-14,Belmont Cragin,"BELMONT CRAGIN,HERMOSA"
2016-07-14,17-0126,Fire,3245 S Prairie Ave,Chicago,IL,60616,Cook,41.8352016,-87.6200107,0,1,0,0,0,0,0,2,2,1,1060,2016-07-14,2016-07-14,2016-07-14,2016-07-14,2016-07-14,Douglas,BRONZEVILLE
2016-07-14,17-0128,No response needed,W Cermak Rd & S Rockwell St,Chicago,IL,60608,Cook,41.8519722,-87.6905058,0,0,0,0,0,0,0,0,0,0,0,2016-07-15,,,,,Little Village,LITTLE VILLAGE
2016-07-14,17-0129,Fire,1931 W Oakdale Ave,Chicago,IL,60657,Cook,41.934766,-87.677024,0,1,0,0,0,0,0,2,0,0,0,2016-07-15,2016-07-15,2016-07-15,2016-07-15,2016-07-15,North Center,NORTH CENTER
2016-07-14,17-0130,No response needed,2618 W 22nd Pl,Chicago,IL,60608,Cook,41.851307,-87.691356,0,0,0,0,0,0,0,0,0,0,0,2016-07-15,,,,,Little Village,LITTLE VILLAGE
2016-07-15,17-0139,Fire,6153 S Kildare Ave,Chicago,IL,60629,Cook,41.7806939,-87.729787,0,3,0,0,0,0,0,2,0,1,2135,2016-07-16,2016-07-16,2016-07-16,2016-07-16,2016-07-16,West Lawn,WEST LAWN
2016-07-15,17-0141,Fire,4124 S Drexel Blvd,Chicago,IL,60653,Cook,41.8198087,-87.6051261,0,1,0,0,0,0,0,2,0,1,670,2016-07-16,2016-07-16,2016-07-16,,2016-07-16,Oakland,"OAKLAND,KENWOOD"
2016-07-16,17-0143,No response needed,6153 S Kildare Ave,Chicago,IL,60629,Cook,41.7806939,-87.729787,0,0,0,0,0,0,0,0,0,0,0,2016-07-16,2016-07-16,2016-07-16,,,West Lawn,WEST LAWN
2016-07-16,17-0144,Fire,2458 S Sacramento Ave,Chicago,IL,60623,Cook,41.8465116,-87.7005252,0,1,0,0,0,0,0,3,2,1,1185,2016-07-16,2016-07-16,2016-07-16,2016-07-16,2016-07-16,Little Village,LITTLE VILLAGE
2016-07-17,17-0146,No response needed,143 W 115th St,Chicago,IL,60628,Cook,41.6850863,-87.6270633,0,0,0,0,0,0,0,0,0,0,0,2016-07-17,,,,,West Pullman,WEST PULLMAN
2016-07-17,17-0147,Fire,10940 S Indiana Ave,Chicago,IL,60628,Cook,41.6950366,-87.6186169,0,0,0,0,0,0,0,0,0,0,0,2016-07-17,2016-07-17,2016-07-17,2016-07-17,2016-07-17,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-17,17-0148,Fire,5718 S Green St,Chicago,IL,60621,Cook,41.790017,-87.646613,2,3,0,0,0,0,0,9,10,6,4740,2016-07-17,2016-07-17,2016-07-17,2016-07-17,2016-07-17,Englewood,ENGLEWOOD
2016-07-17,17-0155,No response needed,1257 W Schubert Ave,Chicago,IL,60614,Cook,41.930452,-87.660807,0,0,0,0,0,0,0,0,0,0,0,2016-07-18,,,,,Lincoln Park,LINCOLN PARK
2016-07-18,17-0157,No response needed,6453 S Wood St,Chicago,IL,60636,Cook,41.776019,-87.668648,0,0,0,0,0,0,0,0,0,0,0,2016-07-18,,,,,Englewood,ENGLEWOOD
2016-07-18,17-0158,No response needed,6345 S Artesian Ave,Chicago,IL,60629,Cook,41.777878,-87.684475,0,0,0,0,0,0,0,0,0,0,0,2016-07-18,,,,,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2016-07-18,17-0160,No response needed,4907 N Central Ave,Chicago,IL,60630,Cook,41.969934,-87.767224,0,0,0,0,0,0,0,0,0,0,0,2016-07-18,2016-07-18,2016-07-18,2016-07-18,2016-07-18,Jefferson Park,JEFFERSON PARK
2016-07-18,17-0161,Fire,3403 W Cortland St,Chicago,IL,60647,Cook,41.915246,-87.712089,2,0,0,0,0,0,0,2,0,2,810,2016-07-18,2016-07-18,2016-07-18,2016-07-18,2016-07-19,Logan Square,LOGAN SQUARE
2016-07-18,17-0162,Fire,4410 W Cortez St,Chicago,IL,60651,Cook,41.8999506,-87.7366021,0,1,0,0,0,0,0,3,6,1,2745,2016-07-18,2016-07-18,2016-07-19,2016-07-19,2016-07-19,Humboldt Park,HUMBOLDT PARK
2016-07-18,17-0163,Fire,6543 S Eberhart Ave,Chicago,IL,60637,Cook,41.7753411,-87.6130708,0,1,0,0,0,0,0,0,0,0,0,2016-07-19,2016-07-19,2016-07-19,2016-07-19,2016-07-19,Woodlawn,WOODLAWN
2016-07-19,17-0166,Fire,4236 W Cullerton St,Chicago,IL,60623,Cook,41.8544956,-87.7311953,0,1,1,0,0,0,0,4,3,2,1075,2016-07-19,2016-07-19,2016-07-19,,2016-07-20,North Lawndale,NORTH LAWNDALE
2016-07-19,17-0171,Fire,3067 S Bonfield St,Chicago,IL,60608,Cook,41.8389291,-87.653046,0,1,0,0,0,0,0,2,0,0,250,2016-07-20,2016-07-20,2016-07-20,2016-07-20,2016-07-20,Bridgeport,BRIDGEPORT
2016-07-20,17-0175,Fire,2036 W 21st Pl,Chicago,IL,60608,Cook,41.853342,-87.67733,6,0,0,0,0,0,0,25,8,9,7485,2016-07-20,2016-07-20,2016-07-20,2016-07-20,2016-07-21,Lower West Side,LOWER WEST SIDE
2016-07-20,17-0177,Fire,8110 S La Salle St,Chicago,IL,60620,Cook,41.7468395,-87.628339,0,0,0,0,0,0,0,0,0,0,0,2016-07-20,2016-07-20,2016-07-21,2016-07-21,2016-07-21,Chatham,"CHATHAM,BURNSIDE"
2016-07-20,17-0179,Fire,7154 W Hood Ave,Chicago,IL,60631,Cook,41.9924813,-87.805907,0,1,0,0,0,0,0,1,0,1,0,2016-07-21,2016-07-21,2016-07-21,,2016-07-21,Norwood Park,NORWOOD PARK
2016-07-21,17-0182,Fire,7648 S Bishop St,Chicago,IL,60620,Cook,41.7544052,-87.660595,0,1,0,0,0,0,0,1,0,1,405,2016-07-21,2016-08-11,2016-08-11,2016-08-11,2016-08-11,Auburn Gresham,AUBURN GRESHAM
2016-07-21,17-0184,No response needed,4920 N Kenmore Ave,Chicago,IL,60640,Cook,41.9722148,-87.6566474,0,0,0,0,0,0,0,0,0,0,0,2016-07-21,,,,,Uptown,UPTOWN
2016-07-21,17-0186,No response needed,3064 N Milwaukee Ave,Chicago,IL,60618,Cook,41.936681,-87.720414,0,0,0,0,0,0,0,0,0,0,0,2016-07-21,,,,,Avondale,"IRVING PARK,AVONDALE"
2016-07-21,17-0187,Fire,3259 W Crystal St,Chicago,IL,60651,Cook,41.90347,-87.709083,0,0,1,0,0,0,0,2,0,1,250,2016-07-21,2016-07-21,2016-07-21,,,Humboldt Park,HUMBOLDT PARK
2016-07-21,17-0188,No response needed,600 W Chicago Ave,Chicago,IL,60654,Cook,41.8975185,-87.643978,0,0,0,0,0,0,0,0,0,0,0,2016-07-21,2016-07-21,2016-07-21,,,River North,RIVER NORTH
2016-07-21,17-0189,Fire,1330 E 73rd St,Chicago,IL,60619,Cook,41.762622,-87.592057,0,0,1,0,0,0,0,1,2,1,375,2016-07-22,2016-07-22,2016-07-22,2016-07-22,2016-07-22,South Shore,"SOUTH SHORE, GRAND CROSSING"
2016-07-21,17-0191,Fire,3604 S Prairie Ave,Chicago,IL,60653,Cook,41.82903,-87.6208012,0,1,0,0,0,0,0,0,0,0,0,2016-07-22,2016-07-22,2016-07-22,2016-07-22,2016-07-22,Douglas,BRONZEVILLE
2016-07-22,17-0195,Building collapse,4215 S Martin Luther King Dr,Chicago,IL,60653,Cook,41.8179344,-87.6165389,0,0,0,0,0,0,0,0,0,0,0,2016-07-23,2016-07-23,2016-07-23,,2016-07-23,Grand Boulevard,BRONZEVILLE
2016-07-22,17-0196,Fire,13288 S Riverdale Ave,Chicago,IL,60827,Cook,41.653353,-87.60955,0,1,0,0,0,0,0,5,0,1,625,2016-07-23,2016-07-23,2016-07-23,,2016-07-23,Riverdale,RIVERDALE
2016-07-22,17-0197,Fire,2015 S Hoyne Ave,Chicago,IL,60608,Cook,41.8543479,-87.6781574,0,0,0,0,0,0,0,0,0,0,0,2016-07-23,2016-07-23,2016-07-23,2016-07-23,2016-07-23,Lower West Side,LOWER WEST SIDE
2016-07-22,17-0198,Fire,331 S Whipple St,Chicago,IL,60612,Cook,41.8764309,-87.701929,0,1,0,0,0,0,0,3,0,1,0,2016-07-23,2016-07-23,2016-07-23,2016-07-23,2016-07-23,Garfield Park,GARFIELD PARK
2016-07-23,17-0200,Fire,3043 W Washington Blvd,Chicago,IL,60612,Cook,41.8825758,-87.7029456,1,0,0,2,0,0,0,0,0,0,0,2016-07-23,2016-07-23,2016-07-23,2016-07-23,2016-07-23,Garfield Park,GARFIELD PARK
2016-07-23,17-0205,Fire,322 S Whipple St,Chicago,IL,60612,Cook,41.87664,-87.702644,0,0,1,0,0,0,0,4,0,1,200,2016-07-24,2016-07-24,2016-07-24,2016-07-24,2016-07-24,Garfield Park,GARFIELD PARK
2016-07-24,17-0210,Fire,3722 W 64th St,Chicago,IL,60629,Cook,41.7771525,-87.716421,0,0,1,0,0,0,0,0,0,0,0,2016-07-24,2016-07-24,2016-07-24,,2016-07-25,West Lawn,WEST LAWN
2016-07-24,17-0214,Fire,10443 S Morgan St,Chicago,IL,60643,Cook,41.7037807,-87.6473327,0,1,0,0,0,0,0,10,5,3,3555,2016-07-25,2016-07-25,2016-07-25,,2016-07-25,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-25,17-0217,Fire,11572 S La Salle St,Chicago,IL,60628,Cook,41.6831032,-87.6264685,0,1,0,0,0,0,0,3,5,1,1560,2016-07-25,2016-07-25,2016-07-25,,2016-07-25,West Pullman,WEST PULLMAN
2016-07-25,17-0218,No response needed,2842 S Kedzie Ave,Chicago,IL,60623,Cook,41.8396631,-87.7050258,0,0,0,0,0,0,0,0,0,0,0,2016-07-25,,,,,Little Village,LITTLE VILLAGE
2016-07-25,17-0219,Not eligible for services,6530 S Yale Ave,Chicago,IL,60621,Cook,41.7756397,-87.6319744,0,0,0,0,0,0,0,0,0,0,0,,,,,,Englewood,ENGLEWOOD
2016-07-25,17-0222,No response needed,732 S Kenneth Ave,Chicago,IL,60624,Cook,41.871405,-87.7367577,0,0,0,0,0,0,0,0,0,0,0,2016-07-25,2016-07-25,2016-07-25,,,Garfield Park,GARFIELD PARK
2016-07-25,17-0223,Fire,10358 S Torrence Ave,Chicago,IL,60617,Cook,41.706548,-87.5599528,0,0,1,0,0,0,0,4,0,1,0,2016-07-26,2016-07-26,2016-07-26,2016-07-26,2016-07-26,South Deering,SOUTHEAST SIDE
2016-07-25,17-0224,Fire,8205 S Ada St,Chicago,IL,60620,Cook,41.7446839,-87.6572051,0,0,0,0,0,0,0,0,0,0,0,2016-07-26,2016-07-26,2016-07-26,,,Auburn Gresham,AUBURN GRESHAM
2016-07-26,17-0226,Fire,5320 W Harrison St,Chicago,IL,60644,Cook,41.873192,-87.758302,0,1,0,0,0,0,0,9,0,4,2120,2016-07-26,2016-07-26,2016-07-26,2016-07-26,2016-07-26,Austin,AUSTIN
2016-07-26,17-0228,Fire,6342 S Wood St,Chicago,IL,60636,Cook,41.7779897,-87.6693007,0,0,1,0,0,0,0,3,4,1,1441,2016-07-26,2016-07-26,2016-07-26,2016-07-26,2016-07-26,Englewood,ENGLEWOOD
2016-07-26,17-0229,Building collapse,6343 S Seeley Ave,Chicago,IL,60636,Cook,41.777988,-87.6748353,0,1,0,0,0,0,0,1,4,1,1185,2016-07-26,2016-07-26,2016-07-26,2016-07-26,2016-07-26,Englewood,ENGLEWOOD
2016-07-26,17-0232,Fire,4443 W Gladys Ave,Chicago,IL,60624,Cook,41.875763,-87.737024,0,0,1,0,0,0,0,1,0,0,0,2016-07-27,2016-07-27,2016-07-27,2016-07-27,2016-07-27,Garfield Park,GARFIELD PARK
2016-07-27,17-0234,No response needed,7535 S Prairie Ave,Chicago,IL,60619,Cook,41.7573166,-87.6179262,0,0,0,0,0,0,0,0,0,0,0,2016-07-27,,,,,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2016-07-27,17-0235,Fire,7430 S May St,Chicago,IL,60621,Cook,41.75867,-87.653088,0,0,0,1,0,0,0,6,1,1,350,2016-07-27,2016-07-27,2016-07-27,,2016-07-27,Englewood,ENGLEWOOD
2016-07-27,17-0237,Flood,4744 W Fulton St,Chicago,IL,60644,Cook,41.8855007,-87.7449168,0,0,0,1,0,0,0,1,0,0,125,2016-07-27,2016-07-27,2016-07-27,,2016-07-27,Austin,AUSTIN
2016-07-27,17-0238,Fire,11237 S Edbrooke Ave,Chicago,IL,60628,Cook,41.6898,-87.619178,0,0,1,0,0,0,0,1,2,1,150,2016-07-27,2016-07-27,2016-07-27,2016-07-27,2016-07-28,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-27,17-0241,Building collapse,10739 S Lafayette Ave,Chicago,IL,60628,Cook,41.698743,-87.624122,0,0,0,1,0,0,0,4,3,2,0,2016-07-27,2016-07-27,2016-07-27,2016-07-27,2016-07-27,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-27,17-0246,Fire,3351 N Kilpatrick Ave,Chicago,IL,60641,Cook,41.9421951,-87.7437148,0,0,1,0,0,0,0,0,0,0,0,2016-07-27,2016-07-27,2016-07-27,2016-07-28,2016-07-28,Portage Park,PORTAGE PARK
2016-07-28,17-0248,Not eligible for services,12039 S Indiana Ave,Chicago,IL,60628,Cook,41.6751503,-87.6174584,0,0,0,0,0,0,0,0,0,0,0,,,,,,West Pullman,WEST PULLMAN
2016-07-28,17-0250,No response needed,6 N Hamlin Ave,Chicago,IL,60624,Cook,41.8811432,-87.7210264,0,0,0,0,0,0,0,0,0,0,0,,,,,,Garfield Park,GARFIELD PARK
2016-07-28,17-0252,Fire,3660 N Marine Dr #1302,Chicago,IL,60613,Cook,41.9547801,-87.645288,0,0,0,1,0,0,0,2,0,0,0,2016-07-29,2016-07-29,2016-07-29,,,Uptown,UPTOWN
2016-07-28,17-0253,Fire,5740 S Princeton Ave,Chicago,IL,60621,Cook,41.7896354,-87.6331816,0,1,1,0,0,0,0,3,0,1,795,2016-07-29,2016-07-29,2016-07-29,2016-07-29,2016-07-29,Englewood,ENGLEWOOD
2016-07-29,17-0256,Not eligible for services,11201 S Martin Luther King Dr,Chicago,IL,60628,Cook,41.6907078,-87.6132929,0,0,0,0,0,0,0,0,0,0,0,,,,,,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-30,17-0261,Fire,441 W 100th St,Chicago,IL,60628,Cook,41.7122753,-87.6353976,0,1,0,0,0,0,0,2,0,1,530,2016-07-30,2016-07-30,2016-07-30,2016-07-30,2016-07-30,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND"
2016-07-30,17-0265,Fire,1506 S Kostner Ave,Chicago,IL,60623,Cook,41.860268,-87.735122,0,1,0,0,0,1,0,2,0,1,405,2016-07-30,2016-07-30,2016-07-30,2016-07-30,2016-07-31,North Lawndale,NORTH LAWNDALE
2016-07-31,17-0269,Fire,4921 W Potomac Ave,Chicago,IL,60651,Cook,41.903872,-87.749328,0,2,1,0,0,1,0,6,4,3,2456,2016-07-31,2016-07-31,2016-07-31,2016-07-31,2016-07-31,Austin,AUSTIN
2016-07-31,17-0271,Fire,7108 S Parnell Ave,Chicago,IL,60621,Cook,41.7650126,-87.638584,0,1,0,0,0,0,0,1,4,1,1185,2016-07-31,2016-08-01,2016-08-01,2016-08-01,2016-08-01,Englewood,ENGLEWOOD
2016-07-31,17-0272,Fire,3620 S Rockwell St,Chicago,IL,60632,Cook,41.8275609,-87.6900845,0,1,0,0,0,0,0,4,0,1,500,2016-07-31,2016-07-31,2016-07-31,2016-07-31,2016-08-01,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
2016-08-02,17-0284,Fire,1403 W Marquette Rd,Chicago,IL,60636,Cook,41.7722442,-87.6594091,0,0,0,0,0,0,1,0,0,0,0,2016-08-03,2016-08-03,2016-08-03,2016-08-03,2016-08-03,Englewood,ENGLEWOOD
2016-08-03,17-0285,Fire,3001 E 83rd St,Chicago,IL,60617,Cook,41.744396,-87.5512959,0,0,0,6,0,0,0,2,0,0,2685,2016-08-03,2016-08-03,2016-08-03,2016-08-03,2016-08-03,South Chicago,SOUTH CHICAGO
