date,is_boarded,fire,homeless,address,zip_code,ward,community_area,geometry,PRI_NEIGH
2015-09-08,0,0,0,4916 N tripp ave,60630,39,14,"c(-87.7342573387541, 41.9702889629956)",Albany Park
2016-07-01,0,1,1,6811 S carpenter st,60621,6,68,"c(-87.6506150876451, 41.7703638515078)",Englewood
2015-05-08,0,0,0,910 W vermont st,60643,34,53,"c(-87.644165179102, 41.6613153674773)",West Pullman
2016-02-27,0,0,1,9136 S normal ave,60620,21,73,"c(-87.6361082556356, 41.728204383681)",Washington Heights
2017-06-15,0,0,0,6723 S champlain ave,60637,20,42,"c(-87.6093997819117, 41.772656058221)",Woodlawn
2015-09-18,1,0,0,1238 S springfield ave,60623,24,29,"c(-87.7227133888433, 41.8655030815502)",North Lawndale
2017-07-07,0,0,0,11839 S harvard ave,60628,34,53,"c(-87.6310993510189, 41.6790318835864)",West Pullman
2016-04-13,0,0,0,6812 S carpenter st,60621,16,68,"c(-87.6506149160383, 41.7703454637039)",Englewood
2016-11-18,0,0,0,5708 S laflin st,60636,16,67,"c(-87.6620504262847, 41.7902765986666)",Englewood
2015-10-21,0,0,0,2335 N cicero ave,60639,31,19,"c(-87.7462772723339, 41.9233918111537)",Belmont Cragin
2016-11-22,0,1,0,7238 S green st,60621,6,68,"c(-87.6455597527832, 41.7626652388195)",Englewood
2015-10-02,0,0,0,5251 S union ave,60609,3,61,"c(-87.6428410673308, 41.7988678610092)",New City
2016-05-07,0,0,0,4338 S hermitage ave,60609,15,61,"c(-87.6687875252077, 41.8151426444994)",New City
2016-09-23,1,1,1,11743 S ashland ave,60643,34,53,"c(-87.661446971503, 41.6803921369714)",West Pullman
2015-05-26,0,1,0,6720 S lowe ave,60621,6,68,"c(-87.6402874952642, 41.7721773210958)",Englewood
2015-07-14,0,0,0,6049 S mozart st,60629,16,66,"c(-87.6947376687363, 41.7836626093953)",Chicago Lawn
2015-04-20,0,1,0,1618 N linder ave,60639,37,25,"c(-87.7630071988991, 41.9097412809391)",Austin
2016-06-26,0,0,1,8742 S constance ave,60617,8,48,"c(-87.5793434922203, 41.7362308346056)",Calumet Heights
2017-04-27,0,0,0,12034 S normal ave,60628,34,53,"c(-87.6346099008326, 41.6754528492783)",West Pullman
2015-05-19,0,0,0,10527 S la salle st,60628,34,49,"c(-87.6269731852341, 41.702947847519)",Roseland
2017-07-14,1,0,0,7514 S parnell ave,60620,6,69,"c(-87.6384330901418, 41.7577528263851)",Grand Crossing
2017-02-23,1,0,0,648 W 62nd st,60621,16,68,"c(-87.6413135680788, 41.781641406293)",Englewood
2017-02-21,0,0,0,951 N central park ave,60651,27,23,"c(-87.7164046114658, 41.8982238038001)",Humboldt Park
2016-08-02,0,0,1,6521 S emerald ave,60621,20,68,"c(-87.6437144450771, 41.7754450976765)",Englewood
2017-07-27,0,0,0,6524 S campbell ave,60629,16,66,"c(-87.6859689019623, 41.7751404538917)",Chicago Lawn
2017-02-13,1,0,0,6753 S prairie ave,60637,20,69,"c(-87.6186455250527, 41.7719386907909)",Grand Crossing
2016-07-20,0,0,0,6001 S honore st,60636,15,67,"c(-87.6704130800356, 41.7848333347245)",Englewood
2017-04-18,0,0,0,6416 S talman ave,60629,17,66,"c(-87.6896820023118, 41.7769877904292)",Chicago Lawn
2017-06-04,0,0,1,1939 W 71st st,60636,17,67,"c(-87.6724451497188, 41.7648188604533)",Englewood
2016-08-23,0,0,0,3517 S washtenaw ave,60632,12,58,"c(-87.6923651914252, 41.8296385781612)",Brighton Park
2017-04-26,0,1,0,5834 S lowe ave,60621,20,68,"c(-87.6413356870451, 41.7879693549995)",Englewood
2016-07-27,1,0,0,7836 S laflin st,60620,17,71,"c(-87.6618532514963, 41.7515368906156)",Auburn Gresham
2016-09-16,0,0,0,1340 S avers ave,60623,24,29,"c(-87.7214412531495, 41.863652809823)",North Lawndale
2017-06-12,0,1,0,2625 W cullerton st,60608,12,30,"c(-87.6912471063843, 41.854733988657)",Little Village
2015-07-17,0,0,0,4855 S springfield ave,60632,14,57,"c(-87.7210365826746, 41.8050549009305)",Archer Heights
2015-05-21,0,0,1,9828 S avenue l,60617,10,52,"c(-87.5364902033005, 41.7171791046757)",East Side
2015-10-26,0,0,1,7042 S harper ave,60637,5,43,"c(-87.5879216865035, 41.767132264145)",South Shore
2016-03-17,0,0,0,4758 S marshfield ave,60609,20,61,"c(-87.6661548335241, 41.8073960187929)",New City
2015-03-19,0,0,1,640 E 87th pl,60619,6,44,"c(-87.608669381458, 41.735679753751)",Chatham
2017-04-24,0,0,1,611 N long ave,60644,37,25,"c(-87.7605102987001, 41.8913462005235)",Austin
2015-04-24,0,1,1,1618 N linder ave,60639,37,25,"c(-87.7630071988991, 41.9097412809391)",Austin
2016-08-05,0,0,0,6729 S langley ave,60637,20,42,"c(-87.6082026291981, 41.7725662775765)",Woodlawn
2016-10-04,0,0,1,1901 E 74th st,60649,8,43,"c(-87.5785483296035, 41.7606693845958)",South Shore
2017-08-01,0,0,0,9633 S halsted st,60628,21,73,"c(-87.6431422046575, 41.7188331182751)",Washington Heights
2016-11-16,0,0,1,751 E 103rd pl,60628,9,50,"c(-87.6053121811561, 41.7065296296569)",Pullman
2015-05-18,0,0,1,8730 S princeton ave,60620,21,49,"c(-87.6319191800914, 41.7350117018522)",Roseland
2015-05-22,1,0,0,2241 S state st,60616,3,33,"c(-87.6270704925499, 41.8521230242823)",Near South Side
2016-09-13,0,0,1,1231 N harding ave,60651,37,23,"c(-87.7251002085875, 41.903236038454)",Humboldt Park
2015-09-03,0,0,0,7357 S euclid ave,60649,7,43,"c(-87.5780348588853, 41.761447054722)",South Shore
2015-07-13,0,0,0,705 N lorel ave,60644,37,25,"c(-87.7592730756355, 41.893068749644)",Austin
2016-07-29,0,0,1,2111 W 50th st,60609,15,61,"c(-87.6773710524453, 41.8030259246219)",New City
2017-01-25,0,0,0,11115 S eggleston ave,60628,34,49,"c(-87.6339316432056, 41.6921821293022)",Roseland
2017-05-30,0,0,0,7954 S manistee ave,60617,7,46,"c(-87.5577275706743, 41.750854115477)",South Chicago
2015-04-20,0,0,0,6521 S ellis ave,60637,20,42,"c(-87.6009736821497, 41.7764446134242)",Woodlawn
2015-07-11,0,0,0,1515 W 72nd st,60636,17,67,"c(-87.6623911604726, 41.7631103185082)",Englewood
2015-05-08,1,0,0,3015 E 80th pl,60617,7,46,"c(-87.5509139016259, 41.7492155153997)",South Chicago
2015-09-24,0,0,0,6341 S hamilton ave,60636,16,67,"c(-87.6775432015677, 41.7785231028318)",Englewood
2015-03-18,0,0,0,4211 W gladys ave,60624,24,26,"c(-87.7306898046377, 41.876113017754)",Garfield Park
2015-07-02,0,0,0,8011 S muskegon ave,60617,7,46,"c(-87.5552840619909, 41.7498595619075)",South Chicago
2016-05-10,1,0,0,8430 S manistee ave,60617,7,46,"c(-87.5575820123098, 41.7422067597217)",South Chicago
2017-08-01,1,0,1,8508 S escanaba ave,60617,10,46,"c(-87.5539208214921, 41.7408411242772)",South Chicago
2016-04-20,0,0,0,2130 W 72nd pl,60636,17,67,"c(-87.6764991071673, 41.7620434428682)",Englewood
2015-01-23,0,0,0,4943 W ohio st,60644,37,25,"c(-87.7491940760961, 41.8913486604286)",Austin
2016-04-07,0,0,1,1933 S trumbull ave,60623,24,29,"c(-87.7112617072037, 41.8549689866419)",North Lawndale
2015-04-13,1,0,1,4343 S lake park ave,60653,4,39,"c(-87.5983127005468, 41.8161279631367)",Kenwood
2017-04-10,0,0,1,4315 N drake ave,60618,35,16,"c(-87.7167642138085, 41.9595414206108)",Irving Park
2016-07-18,0,0,0,6943 S claremont ave,60636,17,66,"c(-87.6819985222028, 41.7673450937683)",Chicago Lawn
2016-09-15,0,0,0,7121 S paulina st,60636,17,67,"c(-87.6662361902802, 41.7644948842345)",Englewood
2015-06-17,0,0,0,2019 W 68th pl,60636,16,67,"c(-87.6741129658812, 41.7693503330252)",Englewood
2015-05-15,0,0,0,2837 N troy st,60618,33,21,"c(-87.7062201420479, 41.9327187011289)",Avondale
2015-07-30,1,0,0,610 W 116th pl,60628,34,53,"c(-87.6376452447474, 41.6829696946591)",West Pullman
2015-05-13,0,0,1,4406 S oakenwald ave,60653,4,39,"c(-87.5960455357493, 41.8149851834302)",Kenwood
2016-02-12,0,0,1,7916 S muskegon ave,60617,7,46,"c(-87.555315491422, 41.7515853245776)",South Chicago
2016-10-14,0,0,0,6415 S champlain ave,60637,20,42,"c(-87.6095339273502, 41.7782549219287)",Woodlawn
2015-09-15,0,0,0,11149 S normal ave,60628,34,49,"c(-87.6351080335334, 41.691544275405)",Roseland
2015-10-28,0,0,0,10746 S avenue b,60617,10,52,"c(-87.5257658245433, 41.7000237610885)",East Side
2016-10-19,0,0,0,10822 S torrence ave,60617,10,51,"c(-87.5595452793936, 41.6988469707002)",South Deering
2016-03-17,0,0,0,135 E 103rd pl,60628,9,49,"c(-87.6197397067466, 41.7063172874058)",Roseland
2015-03-05,0,0,0,1107 W fulton market,60607,27,28,"c(-87.6547683811729, 41.8866955327785)",West Loop
2016-05-07,0,0,1,8116 S green st,60620,21,71,"c(-87.6451411639479, 41.746685019303)",Auburn Gresham
2016-05-11,0,0,1,6100 S wood st,60636,15,67,"c(-87.669155713454, 41.783046174214)",Englewood
2015-06-17,0,0,0,10607 S champlain ave,60628,9,50,"c(-87.6074124010624, 41.7018035884798)",Pullman
2015-07-13,0,0,0,4023 W fifth ave,60624,24,26,"c(-87.725971100699, 41.8728384813143)",Garfield Park
2015-06-22,0,0,1,7228 S wood st,60636,17,67,"c(-87.6686079443884, 41.7625220153979)",Englewood
2015-09-24,0,1,1,2042 W 68th pl,60636,16,67,"c(-87.674679408819, 41.7693423302142)",Englewood
2015-02-05,1,0,0,8913 S normal ave,60620,21,71,"c(-87.6362178310834, 41.7323653029056)",Auburn Gresham
2015-10-06,0,0,0,1025 W 102nd st,60643,34,73,"c(-87.6487234508809, 41.708681866828)",Washington Heights
2017-02-02,0,0,1,838 N keystone ave,60651,37,23,"c(-87.7273364482663, 41.8960515162274)",Humboldt Park
2016-08-11,0,0,0,6010 S rockwell st,60629,16,66,"c(-87.6886643981464, 41.7844778152056)",Chicago Lawn
2015-03-16,0,0,1,7634 S st lawrence ave,60619,6,69,"c(-87.610199383102, 41.756042799402)",Grand Crossing
2016-11-17,0,0,0,5944 S bishop st,60636,16,67,"c(-87.6607381197233, 41.785990930172)",Englewood
2016-05-29,0,0,1,13154 S vernon ave,60827,9,54,"c(-87.6111403396968, 41.6562789281438)",Riverdale
2016-09-17,0,0,1,11526 S loomis st,60643,34,53,"c(-87.6567270048158, 41.6844079692184)",West Pullman
2016-05-19,0,1,0,156 W 103rd pl,60628,34,49,"c(-87.6272162443151, 41.7062044621974)",Roseland
2015-01-21,0,0,1,7042 S morgan st,60621,17,68,"c(-87.6492920307454, 41.766177074373)",Englewood
2016-06-20,0,0,1,7123 S michigan ave,60619,6,69,"c(-87.6216818330284, 41.7651562167367)",Grand Crossing
2017-05-27,0,0,0,638 E 95th st,60619,9,49,"c(-87.6079876731362, 41.7219964691046)",Roseland
2015-11-05,0,0,1,56 W 114th pl,60628,34,49,"c(-87.6244420300863, 41.6862105087897)",Roseland
2016-03-27,0,0,0,4330 N austin ave,60634,38,15,"c(-87.7769776393813, 41.9590803514228)",Portage Park
2015-10-14,0,0,0,9619 S yale ave,60628,21,49,"c(-87.6298292129742, 41.7194732443149)",Roseland
2015-09-09,0,0,0,7936 S parnell ave,60620,17,44,"c(-87.6379273954411, 41.7500620651837)",Chatham
2016-06-18,0,0,0,11857 S vincennes ave,60643,34,75,"c(-87.6713089136184, 41.6783676188659)",Morgan Park
2015-06-02,0,0,0,9422 S indiana ave,60619,9,49,"c(-87.6190197240073, 41.7232300194826)",Roseland
2015-06-07,0,0,1,1101 W 101st st,60643,34,73,"c(-87.6502627197674, 41.7104804839508)",Washington Heights
2016-11-16,1,1,0,11238 S vernon ave,60628,9,49,"c(-87.6120847465248, 41.6902397728187)",Roseland
2016-01-21,0,0,0,6612 S vernon ave,60637,20,42,"c(-87.614290140677, 41.7745889803915)",Woodlawn
2015-12-17,0,0,1,4940 S vincennes ave,60615,4,38,"c(-87.6138692686842, 41.8050474227528)",Grand Boulevard
2015-10-15,0,0,0,9223 S halsted st,60620,21,73,"c(-87.6433508494984, 41.7265132839873)",Washington Heights
2016-12-01,0,0,0,6512 S oakley ave,60636,16,66,"c(-87.6809714065737, 41.775392827428)",Chicago Lawn
2016-10-13,0,0,0,47 N latrobe ave,60644,28,25,"c(-87.7563177493188, 41.8812941799185)",Austin
2015-09-16,1,0,0,10600 S hoxie ave,60617,10,51,"c(-87.5608102724957, 41.7027786936615)",South Deering
2017-02-01,0,0,0,2819 W jackson blvd,60612,27,27,"c(-87.69694286917, 41.8774270373745)",Garfield Park
2016-06-05,0,0,1,9720 S princeton ave,60628,21,49,"c(-87.6309831155999, 41.7176223952208)",Roseland
2016-05-17,0,0,1,7420 S normal ave,60621,6,68,"c(-87.6369589277392, 41.7594914067551)",Englewood
2016-09-28,1,0,0,5522 S damen ave,60636,15,67,"c(-87.6742747749105, 41.7932308777627)",Englewood
2016-07-13,0,0,1,4538 S marshfield ave,60609,15,61,"c(-87.6662762030018, 41.8115294157697)",New City
2016-08-17,0,0,1,9232 S dobson ave,60619,8,47,"c(-87.5985366537978, 41.7270294936926)",Burnside
2015-12-14,0,0,0,4833 W irving park rd,60641,45,15,"c(-87.7481567728753, 41.9534073537745)",Portage Park
2016-03-30,0,0,0,4649 S washtenaw ave,60632,15,58,"c(-87.6917903845625, 41.8092261947839)",Brighton Park
2017-06-08,0,0,0,12336 S michigan ave,60628,9,53,"c(-87.6202593210408, 41.6701032363941)",West Pullman
2015-07-20,1,0,0,7921 S essex ave,60617,7,46,"c(-87.5638003300686, 41.751385554066)",South Chicago
2015-08-11,0,0,1,329 E 87th st,60619,9,44,"c(-87.6166121716019, 41.7364729224085)",Chatham
2015-08-14,0,0,0,5409 S winchester ave,60609,16,61,"c(-87.6731341306596, 41.7956244447886)",New City
2016-04-13,0,0,1,3901 W gladys ave,60624,28,26,"c(-87.7231005834378, 41.8762085182882)",Garfield Park
2016-12-27,0,0,1,5426 S wood st,60609,16,61,"c(-87.669474524211, 41.7950997042746)",New City
2015-08-06,1,0,0,6519 S oakley ave,60636,16,66,"c(-87.6809683033749, 41.7752649256262)",Chicago Lawn
2015-05-12,0,0,0,7723 S spaulding ave,60652,18,70,"c(-87.7049152481501, 41.7529549100897)",Ashburn
2017-02-14,0,0,0,1359 E 48th st,60615,4,39,"c(-87.5930833997733, 41.8078660686017)",Kenwood
2015-01-15,1,0,0,131 E 104th pl,60628,9,49,"c(-87.619958112435, 41.7042742343974)",Roseland
2017-06-23,0,1,1,6033 S bishop st,60636,16,67,"c(-87.6606949832612, 41.784373810838)",Englewood
2016-04-23,0,0,1,6229 S eberhart ave,60637,20,42,"c(-87.6132343533914, 41.7815688292132)",Woodlawn
2015-06-09,0,0,0,12217 S lowe ave,60628,34,53,"c(-87.6380572390554, 41.6720823797902)",West Pullman
2015-06-04,0,0,0,5426 S ingleside ave,60615,5,41,"c(-87.6027942884629, 41.7979165644811)",Hyde Park
2016-12-21,0,0,0,8525 S exchange ave,60617,10,46,"c(-87.5527119623124, 41.7405445911947)",South Chicago
2016-10-19,0,0,0,7206 S evans ave,60619,6,69,"c(-87.6067610934728, 41.7639205590394)",Grand Crossing
2016-10-19,0,0,1,3115 W 41st pl,60632,15,58,"c(-87.7022728161853, 41.8181274760358)",Brighton Park
2015-08-24,0,0,0,8320 S saginaw ave,60617,7,46,"c(-87.5600419114657, 41.7441748890108)",South Chicago
2016-09-05,0,0,0,2614 W 48th st,60632,15,58,"c(-87.6898185400194, 41.8065758540304)",Brighton Park
2017-07-27,0,0,0,7227 S indiana ave,60619,6,69,"c(-87.62003181247, 41.763293136875)",Grand Crossing
2016-12-09,0,0,1,7958 S marshfield ave,60620,21,71,"c(-87.6646402974446, 41.7498845514869)",Auburn Gresham
2015-09-23,1,0,0,10433 S normal ave,60628,34,49,"c(-87.6355048929447, 41.7045837851428)",Roseland
2015-10-21,1,1,0,12015 S prairie ave,60628,9,53,"c(-87.6165393728795, 41.6761524038969)",West Pullman
2015-09-14,0,0,1,1331 W 111th st,60643,34,75,"c(-87.655301516413, 41.6922023083558)",Morgan Park
2015-07-16,0,0,0,1426 W 73rd pl,60636,17,67,"c(-87.6598273123995, 41.7604196944411)",Englewood
2017-01-18,0,0,1,954 N pulaski rd,60651,37,23,"c(-87.7261692044213, 41.8981933168405)",Humboldt Park
2015-01-23,0,1,0,9642 S green st,60643,21,73,"c(-87.6443543652994, 41.7185902579043)",Washington Heights
2015-05-19,0,0,1,10521 S la salle st,60628,34,49,"c(-87.6269762998883, 41.7030647749665)",Roseland
2017-04-14,0,0,1,347 W garfield blvd,60621,3,68,"c(-87.6348531281961, 41.7941303920475)",Englewood
2016-08-01,0,0,1,7606 S carpenter st,60620,17,71,"c(-87.6502403414869, 41.7559014799151)",Auburn Gresham
2016-12-16,0,0,1,10459 S troy st,60655,19,74,"c(-87.7000661945204, 41.7032771788952)",Mount Greenwood
2016-06-07,0,0,0,6833 S champlain ave,60637,20,42,"c(-87.6093521524986, 41.7706553087977)",Woodlawn
2016-08-04,1,0,0,5922 S wolcott ave,60636,15,67,"c(-87.6716608956875, 41.7862529098312)",Englewood
2016-07-11,0,1,0,4025 W fifth ave,60624,24,26,"c(-87.7260204312227, 41.8728247465057)",Garfield Park
2015-10-22,0,0,1,5144 S hermitage ave,60609,16,61,"c(-87.6684054699906, 41.8004763948711)",New City
2017-05-02,0,0,1,6912 S aberdeen st,60621,6,68,"c(-87.6517794057215, 41.7685102236593)",Englewood
2016-04-12,0,0,0,7338 S rockwell st,60629,18,66,"c(-87.6880196423461, 41.7602977875784)",Chicago Lawn
2016-08-18,0,0,0,8728 S saginaw ave,60617,7,46,"c(-87.5597218484247, 41.7367612335813)",South Chicago
2016-06-07,0,0,0,10529 S calumet ave,60628,9,49,"c(-87.6148732074917, 41.7031113827973)",Roseland
2015-04-14,0,0,0,6734 S normal blvd,60621,6,68,"c(-87.6373012993879, 41.7716145769586)",Englewood
2016-12-08,1,0,0,2242 N leclaire ave,60639,36,19,"c(-87.7536033225049, 41.9212631440989)",Belmont Cragin
2016-04-19,0,0,1,7755 S maryland ave,60619,8,69,"c(-87.6040300072622, 41.753935199288)",Grand Crossing
2016-02-08,0,0,0,6833 S dorchester ave,60637,5,43,"c(-87.5911148653462, 41.7708994776134)",South Shore
2015-08-04,0,0,0,6207 W roscoe st,60634,36,17,"c(-87.7813921559752, 41.9420525477427)",Dunning
2015-08-18,0,0,1,4357 S whipple st,60632,15,58,"c(-87.7005230537678, 41.8144052660432)",Brighton Park
2016-08-31,0,0,0,8004 S dobson ave,60619,8,44,"c(-87.5990721045728, 41.7494490960196)",Chatham
2015-06-16,0,1,0,5612 S oakley ave,60636,15,63,"c(-87.6812414787182, 41.7919288247117)",Gage Park
2015-05-26,0,0,1,6738 S marshfield ave,60636,16,67,"c(-87.6652251241684, 41.7714771183368)",Englewood
2016-12-22,0,0,1,1640 W 80th st,60620,21,71,"c(-87.6646044511041, 41.748517373947)",Auburn Gresham
2015-04-20,0,0,0,1907 S canalport ave,60616,25,31,"c(-87.6421056791304, 41.8566487930088)",Lower West Side
2015-03-16,0,0,1,4955 W altgeld st,60639,31,19,"c(-87.7502058439647, 41.9260462151312)",Belmont Cragin
2016-09-13,0,0,0,8716 S emerald ave,60620,21,71,"c(-87.6423867633108, 41.7356227528691)",Auburn Gresham
2016-04-22,0,0,1,6200 S claremont ave,60636,16,66,"c(-87.6823901532689, 41.7810456588161)",Chicago Lawn
2015-04-11,0,0,0,5241 W ferdinand st,60644,28,25,"c(-87.7563944500975, 41.8889342422883)",Austin
2015-09-23,0,0,1,1621 E 86th st,60617,8,45,"c(-87.5847278455962, 41.7387445909822)",Avalon Park
2017-04-24,0,0,1,10026 S may st,60643,34,73,"c(-87.651468643276, 41.7118031385128)",Washington Heights
2016-08-27,0,0,1,655 E bowen ave,60653,4,38,"c(-87.6104833115719, 41.8194339348262)",Grand Boulevard
2016-01-26,0,0,1,7749 S cornell ave,NA,8,43,"c(-87.584474256993, 41.7542385928867)",South Shore
2015-06-13,1,0,1,4436 W monroe st,60624,28,26,"c(-87.7363342936457, 41.8796337908158)",Garfield Park
2015-07-28,0,0,0,4023 W fifth ave,60624,24,26,"c(-87.725971100699, 41.8728384813143)",Garfield Park
2015-06-03,0,0,0,1917 W larchmont ave,60613,47,5,"c(-87.6770030747924, 41.9532466947337)",North Center
2015-04-08,0,0,0,1655 W fullerton ave,60614,32,7,"c(-87.6698260896194, 41.925129234419)",Lincoln Park
2015-11-27,0,0,0,3222 S aberdeen st,60608,11,60,"c(-87.6535165569488, 41.8353345132047)",Bridgeport
2016-09-02,0,0,0,7146 S greenwood ave,60619,5,69,"c(-87.598251132965, 41.7650637559347)",Grand Crossing
2015-04-24,0,0,0,6429 S stewart ave,60621,20,68,"c(-87.6349865827349, 41.7776222675745)",Englewood
2016-04-29,0,0,0,6516 S sangamon st,60621,6,68,"c(-87.6483278326337, 41.7757636162945)",Englewood
2017-03-07,1,0,0,229 W 110th pl,60628,34,49,"c(-87.6286280251961, 41.6934298011824)",Roseland
2017-03-20,0,0,1,9204 S peoria st,60620,21,73,"c(-87.6457862453219, 41.7267441393344)",Washington Heights
2015-01-21,0,0,1,5031 N mozart st,60625,40,4,"c(-87.7000476033558, 41.9727359900422)",Lincoln Square
2016-05-17,0,0,0,5821 S wabash ave,60637,20,40,"c(-87.6239375857656, 41.7888282506146)",Washington Park
2016-01-20,0,0,0,628 W 47th st,60609,11,61,"c(-87.6413684675234, 41.8089389314714)",New City
2017-03-16,0,0,0,717 S carpenter st,60607,25,28,"c(-87.6532835271277, 41.8725984698809)","Little Italy, UIC"
2016-04-05,0,0,0,10428 S sangamon st,60643,34,73,"c(-87.6464088897952, 41.7045482334106)",Washington Heights
2016-04-07,0,0,0,8841 S eberhart ave,60619,9,44,"c(-87.6120253600082, 41.7336773094078)",Chatham
2015-07-02,0,0,0,11041 S wallace st,60628,34,49,"c(-87.6375654644039, 41.6934808806229)",Roseland
2016-06-17,0,0,0,357 E 75th st,60619,6,69,"c(-87.6162869067977, 41.7583867390897)",Grand Crossing
2017-07-10,0,1,0,505 E 60th st,60637,20,42,"c(-87.613084050769, 41.7857495811603)",Washington Park
2016-11-18,0,0,0,5725 S winchester ave,60636,15,67,"c(-87.6729718769163, 41.7898285384794)",Englewood
2016-10-06,0,0,0,6826 S wabash ave,60637,6,69,"c(-87.6234319832011, 41.7705253503815)",Grand Crossing
2016-07-20,0,0,0,7523 S clyde ave,60649,8,43,"c(-87.5736696150137, 41.7584834107824)",South Shore
2016-04-21,1,0,0,723 N lockwood ave,60644,37,25,"c(-87.7579955450577, 41.8934292553523)",Austin
2015-10-15,0,0,1,8356 S kerfoot ave,60620,21,71,"c(-87.6410179824711, 41.7422577656888)",Auburn Gresham
2015-01-04,0,0,1,7925 S ridgeland ave,60617,8,46,"c(-87.5816687244631, 41.7510762658239)",South Chicago
2017-06-09,0,0,0,7119 S washtenaw ave,60629,18,66,"c(-87.6905743579159, 41.7642273184243)",Chicago Lawn
2015-09-02,0,0,0,7638 S michigan ave,60619,6,69,"c(-87.6214854557703, 41.7557711342299)",Grand Crossing
2015-11-15,0,0,0,4425 N sawyer ave,60625,33,14,"c(-87.7094865375447, 41.961635502167)",Albany Park
2016-06-29,1,0,0,6337 S hermitage ave,60636,15,67,"c(-87.6678640427111, 41.7787292805869)",Englewood
2017-01-06,0,1,0,2054 N pulaski rd,60639,26,20,"c(-87.726598288448, 41.9183972917722)",Hermosa
2017-02-07,0,0,1,4910 S paulina st,60609,20,61,"c(-87.6672971628347, 41.8046641703707)",New City
2017-05-16,1,0,0,7311 S hermitage ave,60636,17,67,"c(-87.667356029326, 41.7610292890659)",Englewood
2015-12-09,0,0,0,7859 S coles ave,60649,7,43,"c(-87.5514466925208, 41.7531216777853)",South Shore
