docket_number,violation_number,issued_date,issuing_department,last_hearing_date,property_address,violation_type,entity_or_person_s,disposition_description,total_fines,total_administrative_costs,interest_amount,collection_costs_or_attorney_fees,court_cost,original_total_amount_due,total_paid,current_amount_due
17CP091833,P005229413,2017-08-31,POLICE,2017-12-01T09:00:00Z,2438 w 48th st,13-12-125  Duty to secure and maintain vacant building.,"J P MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091833,P005229414,2017-08-31,POLICE,2017-12-01T09:00:00Z,2438 w 48th st,13-12-140  Watchman required,"J P MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091833,P005229415,2017-08-31,POLICE,2017-12-01T09:00:00Z,2438 w 48th st,13-12-125  Duty to secure and maintain vacant building.,"J P MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091833,P005229416,2017-08-31,POLICE,2017-12-01T09:00:00Z,2438 w 48th st,13-12-140  Watchman required,"J P MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091833,P005229417,2017-08-31,POLICE,2017-12-01T09:00:00Z,2438 w 48th st,13-12-125  Duty to secure and maintain vacant building.,"J P MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091838,P005299985,2017-09-12,POLICE,2017-12-01T09:00:00Z,6111 s keeler,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091838,P005300001,2017-09-12,POLICE,2017-12-01T09:00:00Z,6111 s keeler,13-12-140  Watchman required,"DEUTSCHE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091838,P005300002,2017-09-12,POLICE,2017-12-01T09:00:00Z,6111 s keeler,13-12-140  Watchman required,"DEUTSCHE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091838,P005300003,2017-09-12,POLICE,2017-12-01T09:00:00Z,6111 s keeler,13-12-140  Watchman required,"DEUTSCHE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091838,P005300004,2017-09-12,POLICE,2017-12-01T09:00:00Z,6111 s keeler,13-12-125  Duty to secure and maintain vacant building.,"DEUTSCHE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP091838,P005300005,2017-09-12,POLICE,2017-12-01T09:00:00Z,6111 s keeler,13-12-140  Watchman required,"DEUTSCHE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092728,P005300006,2017-09-12,POLICE,2017-12-01T09:00:00Z,7326 s albany,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",Liable - By plea,4300,0,0,0,NA,0,0,4342.14
17CP092728,P005300007,2017-09-12,POLICE,2017-12-01T09:00:00Z,7326 s albany,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",Liable - By plea,4300,0,0,0,NA,0,0,4342.14
17CP092728,P005300008,2017-09-12,POLICE,2017-12-01T09:00:00Z,7326 s albany,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",Liable - By plea,4300,0,0,0,NA,0,0,4342.14
17CP092728,P005300009,2017-09-12,POLICE,2017-12-01T09:00:00Z,7326 s albany,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",Liable - By plea,4300,0,0,0,NA,0,0,4342.14
17CP092728,P005300010,2017-09-12,POLICE,2017-12-01T09:00:00Z,7326 s albany,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",Liable - By plea,4300,0,0,0,NA,0,0,4342.14
17CP092728,P005300011,2017-09-12,POLICE,2017-12-01T09:00:00Z,7326 s albany,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",Liable - By plea,4300,0,0,0,NA,0,0,4342.14
17CP092729,P005300018,2017-09-12,POLICE,2017-11-03T09:00:00Z,2313 w 72nd st,13-12-125  Duty to secure and maintain vacant building.,"HOUSING AND URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092729,P005300019,2017-09-12,POLICE,2017-11-03T09:00:00Z,2313 w 72nd st,13-12-140  Watchman required,"HOUSING AND URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092729,P005300020,2017-09-12,POLICE,2017-11-03T09:00:00Z,2313 w 72nd st,13-12-125  Duty to secure and maintain vacant building.,"HOUSING AND URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092729,P005300021,2017-09-12,POLICE,2017-11-03T09:00:00Z,2313 w 72nd st,13-12-140  Watchman required,"HOUSING AND URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092729,P005300022,2017-09-12,POLICE,2017-11-03T09:00:00Z,2313 w 72nd st,13-12-125  Duty to secure and maintain vacant building.,"HOUSING AND URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092729,P005300023,2017-09-12,POLICE,2017-11-03T09:00:00Z,2313 w 72nd st,13-12-140  Watchman required,"HOUSING AND URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092730,P005300042,2017-09-25,POLICE,2017-11-03T09:00:00Z,6629 s artesian,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092730,P005300043,2017-09-25,POLICE,2017-11-03T09:00:00Z,6629 s artesian,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092730,P005300044,2017-09-25,POLICE,2017-11-03T09:00:00Z,6629 s artesian,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092730,P005300045,2017-09-25,POLICE,2017-11-03T09:00:00Z,6629 s artesian,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092730,P005300046,2017-09-25,POLICE,2017-11-03T09:00:00Z,6629 s artesian,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092730,P005300047,2017-09-25,POLICE,2017-11-03T09:00:00Z,6629 s artesian,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092736,P005299979,2017-09-12,POLICE,2017-11-03T09:00:00Z,3544 w 62nd pl,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092736,P005299980,2017-09-12,POLICE,2017-11-03T09:00:00Z,3544 w 62nd pl,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092736,P005299981,2017-09-12,POLICE,2017-11-03T09:00:00Z,3544 w 62nd pl,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092736,P005299982,2017-09-12,POLICE,2017-11-03T09:00:00Z,3544 w 62nd pl,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092736,P005299983,2017-09-12,POLICE,2017-11-03T09:00:00Z,3544 w 62nd pl,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092736,P005299984,2017-09-12,POLICE,2017-11-03T09:00:00Z,3544 w 62nd pl,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092737,P005299999,2017-09-12,POLICE,2017-11-03T09:00:00Z,6058 s mozart,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092737,P005300000,2017-09-12,POLICE,2017-11-03T09:00:00Z,6058 s mozart,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092737,P005300531,2017-09-12,POLICE,2017-11-03T09:00:00Z,6058 s mozart,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092737,P005300532,2017-09-12,POLICE,2017-11-03T09:00:00Z,6058 s mozart,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092737,P005300533,2017-09-12,POLICE,2017-11-03T09:00:00Z,6058 s mozart,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092737,P005300534,2017-09-12,POLICE,2017-11-03T09:00:00Z,6058 s mozart,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092749,P005229023,2017-10-02,POLICE,2017-12-01T09:00:00Z,2824 w 36th pl,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092749,P005229025,2017-10-02,POLICE,2017-12-01T09:00:00Z,2824 w 36th pl,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092749,P005229027,2017-10-02,POLICE,2017-12-01T09:00:00Z,2824 w 36th pl,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092749,P005229028,2017-10-02,POLICE,2017-12-01T09:00:00Z,2824 w 36th pl,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341129,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s lafin,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341129,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s laflin,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341130,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s lafin,13-12-140  Watchman required,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341130,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s laflin,13-12-140  Watchman required,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341131,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s lafin,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341131,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s laflin,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341132,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s lafin,13-12-140  Watchman required,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341132,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s laflin,13-12-140  Watchman required,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341133,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s lafin,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341133,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s laflin,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341134,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s lafin,13-12-140  Watchman required,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP092756,P005341134,2017-10-06,POLICE,2017-12-01T09:00:00Z,5419 s laflin,13-12-140  Watchman required,"FEDERAL NATL MTG ASSN,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093646,P005386894,2017-10-15,POLICE,2017-12-01T09:00:00Z,6800 s bishop,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093646,P005386895,2017-10-15,POLICE,2017-12-01T09:00:00Z,6800 s bishop,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093646,P005386896,2017-10-15,POLICE,2017-12-01T09:00:00Z,6800 s bishop,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093646,P005386897,2017-10-15,POLICE,2017-12-01T09:00:00Z,6800 s bishop,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093646,P005386898,2017-10-15,POLICE,2017-12-01T09:00:00Z,6800 s bishop,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093646,P005386899,2017-10-15,POLICE,2017-12-01T09:00:00Z,6800 s bishop,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093648,P005292534,2017-10-10,POLICE,2017-12-01T09:00:00Z,713 w 59th,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093648,P005292535,2017-10-10,POLICE,2017-12-01T09:00:00Z,713 w 59th,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093648,P005292536,2017-10-10,POLICE,2017-12-01T09:00:00Z,713 w 59th,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093648,P005292537,2017-10-10,POLICE,2017-12-01T09:00:00Z,713 w 59th,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093648,P005292538,2017-10-10,POLICE,2017-12-01T09:00:00Z,713 w 59th,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093648,P005292539,2017-10-10,POLICE,2017-12-01T09:00:00Z,713 w 59th,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093657,P005229489,2017-09-22,POLICE,2018-01-05T09:00:00Z,2140 w 52nd,13-12-125  Duty to secure and maintain vacant building.,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093657,P005229490,2017-09-22,POLICE,2018-01-05T09:00:00Z,2140 w 52nd,13-12-140  Watchman required,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093657,P005229491,2017-09-22,POLICE,2018-01-05T09:00:00Z,2140 w 52nd,13-12-125  Duty to secure and maintain vacant building.,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093657,P005229492,2017-09-22,POLICE,2018-01-05T09:00:00Z,2140 w 52nd,13-12-140  Watchman required,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093657,P005229493,2017-09-22,POLICE,2018-01-05T09:00:00Z,2140 w 52nd,13-12-125  Duty to secure and maintain vacant building.,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP093657,P005229494,2017-09-22,POLICE,2018-01-05T09:00:00Z,2140 w 52nd,13-12-140  Watchman required,"MIDFIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094479,P005292387,2017-10-01,POLICE,2017-12-01T09:00:00Z,5610 s winchester,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094479,P005292388,2017-10-01,POLICE,2017-12-01T09:00:00Z,5610 s winchester,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094479,P005292389,2017-10-01,POLICE,2017-12-01T09:00:00Z,5610 s winchester,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094479,P005292390,2017-10-01,POLICE,2017-12-01T09:00:00Z,5610 s winchester,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094479,P005292391,2017-10-01,POLICE,2017-12-01T09:00:00Z,5610 s winchester,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094479,P005292392,2017-10-01,POLICE,2017-12-01T09:00:00Z,5610 s winchester,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094480,P005292381,2017-10-01,POLICE,2017-12-01T09:00:00Z,5601 s ada,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094480,P005292382,2017-10-01,POLICE,2017-12-01T09:00:00Z,5601 s ada,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094480,P005292383,2017-10-01,POLICE,2017-12-01T09:00:00Z,5601 s ada,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094480,P005292384,2017-10-01,POLICE,2017-12-01T09:00:00Z,5601 s ada,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094480,P005292385,2017-10-01,POLICE,2017-12-01T09:00:00Z,5601 s ada,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094480,P005292386,2017-10-01,POLICE,2017-12-01T09:00:00Z,5601 s ada,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094481,P005292393,2017-10-01,POLICE,2017-12-01T09:00:00Z,5929 s carpenter,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5644.14
17CP094481,P005292394,2017-10-01,POLICE,2017-12-01T09:00:00Z,5929 s carpenter,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5644.14
17CP094481,P005292395,2017-10-01,POLICE,2017-12-01T09:00:00Z,5929 s carpenter,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5644.14
17CP094481,P005292441,2017-10-01,POLICE,2017-12-01T09:00:00Z,5929 s carpenter,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5644.14
17CP094481,P005292442,2017-10-01,POLICE,2017-12-01T09:00:00Z,5929 s carpenter,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5644.14
17CP094481,P005292443,2017-10-01,POLICE,2017-12-01T09:00:00Z,5929 s carpenter,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5644.14
17CP094482,P005292444,2017-10-01,POLICE,2017-12-01T09:00:00Z,5721 s hoyne,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094482,P005292445,2017-10-01,POLICE,2017-12-01T09:00:00Z,5721 s hoyne,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094482,P005292446,2017-10-01,POLICE,2017-12-01T09:00:00Z,5721 s hoyne,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094482,P005292447,2017-10-01,POLICE,2017-12-01T09:00:00Z,5721 s hoyne,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094482,P005292448,2017-10-01,POLICE,2017-12-01T09:00:00Z,5721 s hoyne,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094482,P005292449,2017-10-01,POLICE,2017-12-01T09:00:00Z,5721 s hoyne,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP094719,P005236776,2017-08-22,POLICE,2017-12-01T09:00:00Z,2223 w 21st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5642
17CP094719,P005236777,2017-08-22,POLICE,2017-12-01T09:00:00Z,2223 w 21st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5642
17CP094719,P005236778,2017-08-22,POLICE,2017-12-01T09:00:00Z,2223 w 21st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5642
17CP094719,P005236779,2017-08-22,POLICE,2017-12-01T09:00:00Z,2223 w 21st,13-12-140  Watchman required,"BANK OF NEW YORK MELLON,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5642
17CP094719,P005236780,2017-08-22,POLICE,2017-12-01T09:00:00Z,2223 w 21st,13-12-140  Watchman required,"BANK OF NEW YORK MELLON,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5642
17CP094719,P005236781,2017-08-22,POLICE,2017-12-01T09:00:00Z,2223 w 21st,13-12-140  Watchman required,"BANK OF NEW YORK MELLON,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,0,5642
17CP096294,P005292570,2017-10-17,POLICE,2017-12-01T09:00:00Z,5955 s morgan,13-12-125  Duty to secure and maintain vacant building.,"NATIONWIDE REO LLC,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,42,6435.24
17CP096294,P005292571,2017-10-17,POLICE,2017-12-01T09:00:00Z,5955 s morgan,13-12-140  Watchman required,"NATIONWIDE REO LLC,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,42,6435.24
17CP096294,P005292572,2017-10-17,POLICE,2017-12-01T09:00:00Z,5955 s morgan,13-12-125  Duty to secure and maintain vacant building.,"NATIONWIDE REO LLC,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,42,6435.24
17CP096294,P005292573,2017-10-17,POLICE,2017-12-01T09:00:00Z,5955 s morgan,13-12-140  Watchman required,"NATIONWIDE REO LLC,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,42,6435.24
17CP096294,P005292574,2017-10-17,POLICE,2017-12-01T09:00:00Z,5955 s morgan,13-12-125  Duty to secure and maintain vacant building.,"NATIONWIDE REO LLC,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,42,6435.24
17CP096294,P005292575,2017-10-17,POLICE,2017-12-01T09:00:00Z,5955 s morgan,13-12-140  Watchman required,"NATIONWIDE REO LLC,",Default - Liable by prove-up,4300,0,0,0,NA,1223.88,42,6435.24
17CP097486,P005300176,2017-10-08,POLICE,2017-12-01T09:00:00Z,7839 s trumbull,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097486,P005300177,2017-10-08,POLICE,2017-12-01T09:00:00Z,7839 s trumbull,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097486,P005300178,2017-10-08,POLICE,2017-12-01T09:00:00Z,7839 s trumbull,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097486,P005300179,2017-10-08,POLICE,2017-12-01T09:00:00Z,7839 s trumbull,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097486,P005300180,2017-10-08,POLICE,2017-12-01T09:00:00Z,7839 s trumbull,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097486,P005300181,2017-10-08,POLICE,2017-12-01T09:00:00Z,7839 s trumbull,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097487,P005300157,2017-10-08,POLICE,2017-12-01T09:00:00Z,2655 w 55th,13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097487,P005300158,2017-10-08,POLICE,2017-12-01T09:00:00Z,2655 w 55th,13-12-140  Watchman required,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097487,P005300160,2017-10-08,POLICE,2017-12-01T09:00:00Z,2655 w 55th,13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097487,P005300161,2017-10-08,POLICE,2017-12-01T09:00:00Z,2655 w 55th,13-12-140  Watchman required,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097487,P005300162,2017-10-08,POLICE,2017-12-01T09:00:00Z,2655 w 55th,13-12-125  Duty to secure and maintain vacant building.,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP097487,P005300163,2017-10-08,POLICE,2017-12-01T09:00:00Z,2655 w 55th,13-12-140  Watchman required,"BANK OF NEW YORK MELLON,",City non-suit,0,0,0,0,0,NA,NA,NA
